season,team_alias,team_basket,player_full_name,event_coord_x,event_coord_y,event_type,type,shot_made,shot_type,shot_subtype,three_point_shot,points_scored
2015,UNC,right,Brice Johnson,1048.0,325.0,twopointmade,fieldgoal,true,layup,,false,2.0
2016,UNC,right,Joel Berry II,944.0,121.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2016,UNC,left,Isaiah Hicks,70.0,263.0,twopointmade,fieldgoal,true,layup,,false,2.0
2016,UNC,right,Justin Jackson,952.0,312.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2016,UNC,right,Isaiah Hicks,1051.0,324.0,twopointmade,fieldgoal,true,layup,,false,2.0
2015,UNC,left,Joel Berry II,164.0,211.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2015,UNC,left,Brice Johnson,70.0,266.0,twopointmade,fieldgoal,true,layup,,false,2.0
2015,UNC,left,Brice Johnson,110.0,341.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2015,UNC,left,Brice Johnson,85.0,274.0,twopointmade,fieldgoal,true,layup,,false,2.0
2015,UNC,right,Isaiah Hicks,1057.0,269.0,twopointmade,fieldgoal,true,dunk,,false,2.0
2015,UNC,left,Joel Berry II,198.0,300.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2015,UNC,right,Justin Jackson,1054.0,270.0,twopointmade,fieldgoal,true,layup,,false,2.0
2015,UNC,left,Brice Johnson,71.0,293.0,twopointmade,fieldgoal,true,dunk,,false,2.0
2015,UNC,left,Kennedy Meeks,84.0,312.0,twopointmade,fieldgoal,true,layup,,false,2.0
2014,UNC,left,Jackson Simmons,81.0,318.0,twopointmade,fieldgoal,true,layup,,false,2.0
2014,UNC,right,Kennedy Meeks,1027.0,300.0,twopointmade,fieldgoal,true,layup,,false,2.0
2016,UNC,right,Theo Pinson,1050.0,272.0,twopointmade,fieldgoal,true,layup,,false,2.0
2016,UNC,right,Tony Bradley,1050.0,300.0,twopointmade,fieldgoal,true,dunk,,false,2.0
2015,UNC,right,Kennedy Meeks,1054.0,331.0,twopointmade,fieldgoal,true,layup,,false,2.0
2015,UNC,right,Kennedy Meeks,1052.0,322.0,twopointmade,fieldgoal,true,layup,,false,2.0
2015,UNC,left,Kennedy Meeks,72.0,262.0,twopointmade,fieldgoal,true,layup,,false,2.0
2015,UNC,right,Marcus Paige,1013.0,246.0,twopointmade,fieldgoal,true,layup,,false,2.0
2015,UNC,left,Isaiah Hicks,99.0,274.0,twopointmade,fieldgoal,true,dunk,,false,2.0
2016,UNC,right,Tony Bradley,1037.0,324.0,twopointmade,fieldgoal,true,dunk,,false,2.0
2016,UNC,left,Isaiah Hicks,82.0,128.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2015,UNC,right,Kennedy Meeks,1038.0,259.0,twopointmade,fieldgoal,true,layup,,false,2.0
2015,UNC,left,Brice Johnson,88.0,257.0,twopointmade,fieldgoal,true,dunk,,false,2.0
2015,UNC,left,Joel Berry II,89.0,259.0,twopointmade,fieldgoal,true,layup,,false,2.0
2015,UNC,left,Marcus Paige,78.0,269.0,twopointmade,fieldgoal,true,layup,,false,2.0
2014,UNC,right,J.P. Tokoto,975.0,403.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2014,UNC,right,Kennedy Meeks,1041.0,315.0,twopointmade,fieldgoal,true,layup,,false,2.0
2014,UNC,left,Brice Johnson,88.0,243.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2014,UNC,right,Marcus Paige,1050.0,274.0,twopointmade,fieldgoal,true,layup,,false,2.0
2014,UNC,right,Brice Johnson,1031.0,363.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2014,UNC,right,Theo Pinson,952.0,427.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2016,UNC,left,Justin Jackson,87.0,253.0,twopointmade,fieldgoal,true,layup,,false,2.0
2016,UNC,right,Joel Berry II,1031.0,229.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2016,UNC,right,Isaiah Hicks,1041.0,269.0,twopointmade,fieldgoal,true,dunk,,false,2.0
2014,UNC,right,Jackson Simmons,1027.0,334.0,twopointmade,fieldgoal,true,layup,,false,2.0
2014,UNC,left,Kennedy Meeks,98.0,296.0,twopointmade,fieldgoal,true,dunk,,false,2.0
2016,UNC,left,Isaiah Hicks,89.0,301.0,twopointmade,fieldgoal,true,layup,,false,2.0
2016,UNC,left,Tony Bradley,110.0,266.0,twopointmade,fieldgoal,true,layup,,false,2.0
2016,UNC,right,Kenny Williams,1048.0,260.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2016,UNC,right,Isaiah Hicks,1028.0,250.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2016,UNC,left,Isaiah Hicks,81.0,276.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2016,UNC,left,Joel Berry II,108.0,242.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2014,UNC,right,Isaiah Hicks,1037.0,307.0,twopointmade,fieldgoal,true,dunk,,false,2.0
2014,UNC,right,Kennedy Meeks,1050.0,286.0,twopointmade,fieldgoal,true,layup,,false,2.0
2014,UNC,right,Justin Jackson,909.0,266.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2014,UNC,left,Joel James,167.0,266.0,twopointmade,fieldgoal,true,layup,,false,2.0
2014,UNC,right,Brice Johnson,1026.0,293.0,twopointmade,fieldgoal,true,dunk,,false,2.0
2014,UNC,left,J.P. Tokoto,204.0,411.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2014,UNC,right,Brice Johnson,1007.0,312.0,twopointmade,fieldgoal,true,layup,,false,2.0
2014,UNC,right,Kennedy Meeks,1051.0,267.0,twopointmade,fieldgoal,true,layup,,false,2.0
2014,UNC,left,J.P. Tokoto,110.0,288.0,twopointmade,fieldgoal,true,dunk,,false,2.0
2014,UNC,left,Theo Pinson,94.0,296.0,twopointmade,fieldgoal,true,dunk,,false,2.0
2014,UNC,left,J.P. Tokoto,85.0,308.0,twopointmade,fieldgoal,true,dunk,,false,2.0
2014,UNC,left,Isaiah Hicks,68.0,320.0,twopointmade,fieldgoal,true,dunk,,false,2.0
2014,UNC,right,Isaiah Hicks,982.0,368.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2014,UNC,left,Brice Johnson,84.0,264.0,twopointmade,fieldgoal,true,dunk,,false,2.0
2014,UNC,right,J.P. Tokoto,956.0,301.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2014,UNC,right,Brice Johnson,920.0,228.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2014,UNC,right,Joel James,1048.0,270.0,twopointmade,fieldgoal,true,layup,,false,2.0
2014,UNC,right,Justin Jackson,952.0,320.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2014,UNC,left,Brice Johnson,120.0,353.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2014,UNC,left,Kennedy Meeks,108.0,286.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2014,UNC,left,Isaiah Hicks,194.0,212.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2014,UNC,left,Brice Johnson,112.0,305.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2014,UNC,right,Kennedy Meeks,1023.0,315.0,twopointmade,fieldgoal,true,layup,,false,2.0
2014,UNC,right,Justin Jackson,1034.0,336.0,twopointmade,fieldgoal,true,layup,,false,2.0
2014,UNC,right,Justin Jackson,1023.0,281.0,twopointmade,fieldgoal,true,layup,,false,2.0
2014,UNC,left,Isaiah Hicks,88.0,311.0,twopointmade,fieldgoal,true,layup,,false,2.0
2014,UNC,right,J.P. Tokoto,904.0,428.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2014,UNC,right,Joel James,1047.0,123.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2014,UNC,right,Brice Johnson,1030.0,246.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2014,UNC,right,Brice Johnson,1017.0,358.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2014,UNC,right,Isaiah Hicks,1058.0,264.0,twopointmade,fieldgoal,true,layup,,false,2.0
2014,UNC,left,Justin Jackson,71.0,325.0,twopointmade,fieldgoal,true,layup,,false,2.0
2014,UNC,right,Brice Johnson,1050.0,322.0,twopointmade,fieldgoal,true,layup,,false,2.0
2014,UNC,right,Kennedy Meeks,1035.0,303.0,twopointmade,fieldgoal,true,dunk,,false,2.0
2014,UNC,left,Marcus Paige,71.0,325.0,twopointmade,fieldgoal,true,layup,,false,2.0
2014,UNC,left,Joel Berry II,71.0,276.0,twopointmade,fieldgoal,true,layup,,false,2.0
2014,UNC,left,Jackson Simmons,91.0,288.0,twopointmade,fieldgoal,true,layup,,false,2.0
2014,UNC,left,Brice Johnson,95.0,264.0,twopointmade,fieldgoal,true,layup,,false,2.0
2014,UNC,right,Justin Jackson,1052.0,277.0,twopointmade,fieldgoal,true,layup,,false,2.0
2014,UNC,left,Brice Johnson,79.0,290.0,twopointmade,fieldgoal,true,layup,,false,2.0
2014,UNC,left,Jackson Simmons,65.0,280.0,twopointmade,fieldgoal,true,layup,,false,2.0
2014,UNC,right,Isaiah Hicks,1055.0,305.0,twopointmade,fieldgoal,true,dunk,,false,2.0
2014,UNC,right,Kennedy Meeks,1058.0,322.0,twopointmade,fieldgoal,true,layup,,false,2.0
2014,UNC,right,Brice Johnson,1041.0,312.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2014,UNC,left,Kennedy Meeks,113.0,303.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2014,UNC,left,Justin Jackson,120.0,161.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2014,UNC,right,Theo Pinson,1038.0,235.0,twopointmade,fieldgoal,true,dunk,,false,2.0
2014,UNC,left,Brice Johnson,136.0,219.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2015,UNC,left,Nate Britt,204.0,252.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2015,UNC,right,Justin Jackson,1059.0,252.0,twopointmade,fieldgoal,true,dunk,,false,2.0
2015,UNC,left,Isaiah Hicks,63.0,187.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2015,UNC,right,Marcus Paige,901.0,192.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2015,UNC,left,Marcus Paige,68.0,214.0,twopointmade,fieldgoal,true,dunk,,false,2.0
2015,UNC,right,Marcus Paige,1117.0,238.0,twopointmade,fieldgoal,true,layup,,false,2.0
2015,UNC,left,Brice Johnson,92.0,293.0,twopointmade,fieldgoal,true,dunk,,false,2.0
2015,UNC,left,Joel Berry II,82.0,280.0,twopointmade,fieldgoal,true,layup,,false,2.0
2015,UNC,left,Kennedy Meeks,75.0,324.0,twopointmade,fieldgoal,true,layup,,false,2.0
2015,UNC,left,Theo Pinson,115.0,346.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2015,UNC,right,Joel James,1009.0,377.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2015,UNC,right,Brice Johnson,1054.0,328.0,twopointmade,fieldgoal,true,dunk,,false,2.0
2015,UNC,right,Joel Berry II,993.0,297.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2015,UNC,left,Joel James,84.0,152.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2015,UNC,right,Brice Johnson,1033.0,314.0,twopointmade,fieldgoal,true,layup,,false,2.0
2015,UNC,left,Kennedy Meeks,85.0,205.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2015,UNC,right,Justin Jackson,1028.0,276.0,twopointmade,fieldgoal,true,layup,,false,2.0
2015,UNC,right,Marcus Paige,1034.0,311.0,twopointmade,fieldgoal,true,layup,,false,2.0
2015,UNC,right,Brice Johnson,1040.0,235.0,twopointmade,fieldgoal,true,layup,,false,2.0
2015,UNC,right,Brice Johnson,1019.0,336.0,twopointmade,fieldgoal,true,layup,,false,2.0
2015,UNC,left,Brice Johnson,136.0,320.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2015,UNC,left,Kennedy Meeks,74.0,355.0,twopointmade,fieldgoal,true,layup,,false,2.0
2015,UNC,left,Justin Jackson,96.0,236.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2015,UNC,left,Brice Johnson,271.0,273.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2015,UNC,left,Joel James,71.0,293.0,twopointmade,fieldgoal,true,dunk,,false,2.0
2015,UNC,right,Brice Johnson,1045.0,312.0,twopointmade,fieldgoal,true,dunk,,false,2.0
2015,UNC,left,Justin Jackson,102.0,279.0,twopointmade,fieldgoal,true,layup,,false,2.0
2015,UNC,right,Justin Jackson,978.0,318.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2015,UNC,right,Isaiah Hicks,1051.0,324.0,twopointmade,fieldgoal,true,layup,,false,2.0
2015,UNC,left,Kennedy Meeks,171.0,325.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2015,UNC,left,Justin Jackson,98.0,304.0,twopointmade,fieldgoal,true,layup,,false,2.0
2015,UNC,right,Isaiah Hicks,1048.0,322.0,twopointmade,fieldgoal,true,dunk,,false,2.0
2015,UNC,right,Brice Johnson,1030.0,291.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2015,UNC,left,Kennedy Meeks,125.0,304.0,twopointmade,fieldgoal,true,layup,,false,2.0
2015,UNC,left,Joel James,139.0,298.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2015,UNC,right,Joel Berry II,962.0,266.0,twopointmade,fieldgoal,true,layup,,false,2.0
2015,UNC,right,Brice Johnson,1007.0,366.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2015,UNC,left,Isaiah Hicks,68.0,312.0,twopointmade,fieldgoal,true,layup,,false,2.0
2015,UNC,right,Justin Jackson,998.0,273.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2015,UNC,left,Nate Britt,189.0,307.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2015,UNC,left,Marcus Paige,106.0,279.0,twopointmade,fieldgoal,true,layup,,false,2.0
2015,UNC,right,Justin Jackson,957.0,304.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2015,UNC,right,Brice Johnson,1057.0,334.0,twopointmade,fieldgoal,true,layup,,false,2.0
2015,UNC,right,Justin Jackson,1033.0,287.0,twopointmade,fieldgoal,true,layup,,false,2.0
2015,UNC,left,Isaiah Hicks,149.0,298.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2015,UNC,left,Justin Jackson,74.0,273.0,twopointmade,fieldgoal,true,layup,,false,2.0
2015,UNC,right,Theo Pinson,1040.0,329.0,twopointmade,fieldgoal,true,layup,,false,2.0
2015,UNC,right,Justin Jackson,1051.0,211.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2015,UNC,left,Justin Jackson,88.0,344.0,twopointmade,fieldgoal,true,layup,,false,2.0
2015,UNC,right,Kennedy Meeks,1000.0,320.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2015,UNC,right,Joel Berry II,1010.0,92.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2015,UNC,left,Justin Jackson,60.0,365.0,twopointmade,fieldgoal,true,layup,,false,2.0
2015,UNC,right,Isaiah Hicks,1042.0,238.0,twopointmade,fieldgoal,true,layup,,false,2.0
2015,UNC,left,Kennedy Meeks,108.0,294.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2015,UNC,left,Nate Britt,108.0,283.0,twopointmade,fieldgoal,true,layup,,false,2.0
2015,UNC,right,Joel Berry II,985.0,360.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2015,UNC,right,Kennedy Meeks,971.0,287.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2015,UNC,left,Isaiah Hicks,101.0,281.0,twopointmade,fieldgoal,true,dunk,,false,2.0
2015,UNC,left,Brice Johnson,72.0,310.0,twopointmade,fieldgoal,true,layup,,false,2.0
2015,UNC,right,Isaiah Hicks,1051.0,327.0,twopointmade,fieldgoal,true,layup,,false,2.0
2015,UNC,right,Isaiah Hicks,1013.0,377.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2015,UNC,right,Luke Maye,1050.0,264.0,twopointmade,fieldgoal,true,layup,,false,2.0
2015,UNC,left,Isaiah Hicks,68.0,315.0,twopointmade,fieldgoal,true,layup,,false,2.0
2015,UNC,left,Luke Maye,68.0,264.0,twopointmade,fieldgoal,true,layup,,false,2.0
2015,UNC,right,Theo Pinson,1028.0,324.0,twopointmade,fieldgoal,true,layup,,false,2.0
2015,UNC,left,Joel James,71.0,321.0,twopointmade,fieldgoal,true,layup,,false,2.0
2015,UNC,right,Justin Jackson,1050.0,263.0,twopointmade,fieldgoal,true,layup,,false,2.0
2015,UNC,left,Joel Berry II,82.0,318.0,twopointmade,fieldgoal,true,layup,,false,2.0
2015,UNC,left,Justin Jackson,84.0,256.0,twopointmade,fieldgoal,true,layup,,false,2.0
2015,UNC,right,Kennedy Meeks,1045.0,273.0,twopointmade,fieldgoal,true,layup,,false,2.0
2015,UNC,left,Brice Johnson,146.0,288.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2015,UNC,right,Joel James,1055.0,327.0,twopointmade,fieldgoal,true,layup,,false,2.0
2016,UNC,left,Tony Bradley,112.0,221.0,twopointmade,fieldgoal,true,layup,,false,2.0
2016,UNC,left,Isaiah Hicks,102.0,277.0,twopointmade,fieldgoal,true,layup,,false,2.0
2016,UNC,left,Kennedy Meeks,136.0,245.0,twopointmade,fieldgoal,true,layup,,false,2.0
2016,UNC,left,Kennedy Meeks,105.0,358.0,twopointmade,fieldgoal,true,layup,,false,2.0
2016,UNC,left,Kennedy Meeks,108.0,236.0,twopointmade,fieldgoal,true,layup,,false,2.0
2016,UNC,left,Kennedy Meeks,123.0,327.0,twopointmade,fieldgoal,true,tip shot,,false,2.0
2016,UNC,left,Isaiah Hicks,75.0,248.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2016,UNC,right,Brandon Robinson,1047.0,325.0,twopointmade,fieldgoal,true,layup,,false,2.0
2016,UNC,right,Isaiah Hicks,1059.0,253.0,twopointmade,fieldgoal,true,layup,,false,2.0
2016,UNC,left,Justin Jackson,91.0,310.0,twopointmade,fieldgoal,true,layup,,false,2.0
2016,UNC,right,Kennedy Meeks,1034.0,307.0,twopointmade,fieldgoal,true,tip shot,,false,2.0
2016,UNC,left,Joel Berry II,249.0,377.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2016,UNC,right,Tony Bradley,1035.0,264.0,twopointmade,fieldgoal,true,layup,,false,2.0
2016,UNC,right,Kennedy Meeks,1040.0,328.0,twopointmade,fieldgoal,true,layup,,false,2.0
2016,UNC,left,Isaiah Hicks,74.0,273.0,twopointmade,fieldgoal,true,layup,,false,2.0
2016,UNC,left,Isaiah Hicks,75.0,320.0,twopointmade,fieldgoal,true,dunk,,false,2.0
2016,UNC,left,Theo Pinson,96.0,296.0,twopointmade,fieldgoal,true,dunk,,false,2.0
2016,UNC,left,Theo Pinson,75.0,270.0,twopointmade,fieldgoal,true,layup,,false,2.0
2016,UNC,right,Kennedy Meeks,1051.0,276.0,twopointmade,fieldgoal,true,layup,,false,2.0
2016,UNC,right,Kenny Williams,1072.0,355.0,twopointmade,fieldgoal,true,layup,driving,false,2.0
2016,UNC,left,Nate Britt,60.0,335.0,twopointmade,fieldgoal,true,layup,driving,false,2.0
2016,UNC,left,Kenny Williams,75.0,297.0,twopointmade,fieldgoal,true,layup,,false,2.0
2016,UNC,right,Theo Pinson,1065.0,290.0,twopointmade,fieldgoal,true,layup,,false,2.0
2016,UNC,left,Tony Bradley,23.0,270.0,twopointmade,fieldgoal,true,tip shot,,false,2.0
2016,UNC,left,Tony Bradley,125.0,307.0,twopointmade,fieldgoal,true,layup,,false,2.0
2016,UNC,left,Brandon Robinson,239.0,219.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2016,UNC,right,Kenny Williams,1051.0,338.0,twopointmade,fieldgoal,true,layup,,false,2.0
2016,UNC,left,Justin Jackson,87.0,296.0,twopointmade,fieldgoal,true,layup,,false,2.0
2016,UNC,right,Isaiah Hicks,1041.0,331.0,twopointmade,fieldgoal,true,layup,,false,2.0
2016,UNC,right,Isaiah Hicks,1030.0,208.0,twopointmade,fieldgoal,true,layup,,false,2.0
2016,UNC,right,Kenny Williams,1026.0,159.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2016,UNC,right,Justin Jackson,986.0,294.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2016,UNC,left,Kenny Williams,105.0,304.0,twopointmade,fieldgoal,true,layup,,false,2.0
2016,UNC,left,Brandon Robinson,84.0,321.0,twopointmade,fieldgoal,true,dunk,,false,2.0
2016,UNC,right,Isaiah Hicks,959.0,119.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2016,UNC,right,Tony Bradley,1051.0,246.0,twopointmade,fieldgoal,true,layup,,false,2.0
2016,UNC,left,Kennedy Meeks,70.0,277.0,twopointmade,fieldgoal,true,layup,,false,2.0
2016,UNC,left,Joel Berry II,89.0,336.0,twopointmade,fieldgoal,true,layup,driving,false,2.0
2016,UNC,left,Joel Berry II,123.0,272.0,twopointmade,fieldgoal,true,layup,driving,false,2.0
2016,UNC,right,Kennedy Meeks,1014.0,336.0,twopointmade,fieldgoal,true,tip shot,,false,2.0
2016,UNC,right,Kennedy Meeks,1055.0,121.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2016,UNC,right,Joel Berry II,1041.0,327.0,twopointmade,fieldgoal,true,layup,,false,2.0
2016,UNC,left,Justin Jackson,216.0,328.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2016,UNC,right,Isaiah Hicks,1019.0,264.0,twopointmade,fieldgoal,true,dunk,,false,2.0
2014,UNC,left,Kennedy Meeks,79.0,272.0,twopointmade,fieldgoal,true,layup,,false,2.0
2014,UNC,left,Brice Johnson,141.0,356.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2015,UNC,right,Brice Johnson,1048.0,314.0,twopointmade,fieldgoal,true,dunk,,false,2.0
2015,UNC,left,Joel Berry II,94.0,321.0,twopointmade,fieldgoal,true,layup,,false,2.0
2015,UNC,right,Justin Jackson,968.0,219.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2016,UNC,left,Theo Pinson,94.0,266.0,twopointmade,fieldgoal,true,layup,,false,2.0
2016,UNC,left,Theo Pinson,103.0,226.0,twopointmade,fieldgoal,true,layup,,false,2.0
2014,UNC,right,Kennedy Meeks,1037.0,260.0,twopointmade,fieldgoal,true,layup,,false,2.0
2014,UNC,left,Joel James,113.0,322.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2014,UNC,left,Brice Johnson,88.0,324.0,twopointmade,fieldgoal,true,layup,,false,2.0
2014,UNC,right,Isaiah Hicks,1014.0,272.0,twopointmade,fieldgoal,true,layup,,false,2.0
2014,UNC,left,Brice Johnson,89.0,276.0,twopointmade,fieldgoal,true,layup,,false,2.0
2014,UNC,left,Nate Britt,236.0,154.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2015,UNC,left,Brice Johnson,92.0,301.0,twopointmade,fieldgoal,true,dunk,,false,2.0
2015,UNC,right,Joel Berry II,1019.0,320.0,twopointmade,fieldgoal,true,layup,,false,2.0
2015,UNC,right,Brice Johnson,1009.0,345.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2015,UNC,left,Kennedy Meeks,98.0,274.0,twopointmade,fieldgoal,true,dunk,,false,2.0
2016,UNC,right,Theo Pinson,1038.0,338.0,twopointmade,fieldgoal,true,layup,,false,2.0
2016,UNC,left,Seventh Woods,71.0,332.0,twopointmade,fieldgoal,true,layup,,false,2.0
2016,UNC,right,Theo Pinson,1038.0,324.0,twopointmade,fieldgoal,true,layup,,false,2.0
2016,UNC,left,Justin Jackson,75.0,269.0,twopointmade,fieldgoal,true,layup,,false,2.0
2016,UNC,right,Tony Bradley,1033.0,269.0,twopointmade,fieldgoal,true,layup,,false,2.0
2014,UNC,left,Brice Johnson,115.0,318.0,twopointmade,fieldgoal,true,layup,,false,2.0
2016,UNC,right,Joel Berry II,1026.0,314.0,twopointmade,fieldgoal,true,layup,,false,2.0
2016,UNC,left,Justin Jackson,150.0,308.0,twopointmade,fieldgoal,true,jump shot,floating,false,2.0
2016,UNC,right,Isaiah Hicks,979.0,290.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2014,UNC,right,Justin Jackson,848.0,400.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2014,UNC,right,Kennedy Meeks,1038.0,303.0,twopointmade,fieldgoal,true,dunk,,false,2.0
2014,UNC,left,Joel Berry II,75.0,274.0,twopointmade,fieldgoal,true,layup,,false,2.0
2016,UNC,left,Nate Britt,91.0,270.0,twopointmade,fieldgoal,true,layup,,false,2.0
2016,UNC,right,Isaiah Hicks,1010.0,351.0,twopointmade,fieldgoal,true,layup,,false,2.0
2016,UNC,left,Kennedy Meeks,98.0,263.0,twopointmade,fieldgoal,true,layup,,false,2.0
2016,UNC,left,Justin Jackson,113.0,294.0,twopointmade,fieldgoal,true,dunk,driving,false,2.0
2015,UNC,right,Brice Johnson,1045.0,273.0,twopointmade,fieldgoal,true,dunk,,false,2.0
2015,UNC,left,Joel Berry II,77.0,263.0,twopointmade,fieldgoal,true,layup,,false,2.0
2015,UNC,left,Brice Johnson,119.0,452.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2015,UNC,left,Marcus Paige,71.0,274.0,twopointmade,fieldgoal,true,dunk,,false,2.0
2014,UNC,right,Brice Johnson,995.0,417.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2016,UNC,left,Isaiah Hicks,157.0,284.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2016,UNC,left,Kennedy Meeks,134.0,287.0,twopointmade,fieldgoal,true,hook shot,,false,2.0
2014,UNC,right,Marcus Paige,1000.0,149.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2014,UNC,right,Joel James,937.0,266.0,twopointmade,fieldgoal,true,layup,,false,2.0
2014,UNC,left,Marcus Paige,110.0,212.0,twopointmade,fieldgoal,true,layup,,false,2.0
